date,spy_close,spy_200d_ma,spy_pct_from_252d_high,vix,synth_3x_qqq_nav_proxy,trend_only_position,trend_plus_vix_gate_position,trend_plus_trailing_stop_position
2001-09-05,72.58,79.71,-23.78,26.35,4731.1,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-09-06,70.71,79.63,-25.75,28.61,4156.44,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-09-07,69.4,79.56,-26.62,30.99,4082.72,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-09-10,70.25,79.48,-25.64,31.84,4227.94,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-09-17,66.58,79.39,-29.52,41.76,3149.1,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-09-18,66.42,79.3,-29.69,38.87,2937.02,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-09-19,65.08,79.19,-31.11,40.56,2783.8,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-09-20,63.01,79.09,-31.81,43.74,2505.04,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-09-21,62.33,78.98,-32.53,42.66,2302.6,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-09-24,64.52,78.88,-30.16,37.75,2650.48,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-09-25,65.2,78.79,-29.09,35.81,2674.55,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-09-26,64.97,78.69,-29.34,35.26,2396.19,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-09-27,65.53,78.58,-28.73,34.0,2348.46,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-09-28,66.92,78.49,-27.08,31.93,2472.06,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-10-01,66.81,78.4,-27.2,32.32,2407.99,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-10-02,67.65,78.31,-26.28,31.18,2430.52,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-10-03,68.78,78.22,-25.05,31.34,2981.98,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-10-04,68.84,78.13,-24.56,31.97,3068.45,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-10-05,68.71,78.04,-24.71,33.39,3203.62,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-10-08,68.26,77.95,-25.2,35.12,3233.76,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-10-09,67.89,77.88,-25.6,34.83,2999.17,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-10-10,69.41,77.8,-23.94,31.6,3407.11,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-10-11,70.48,77.74,-22.55,31.5,4098.9,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-10-12,70.16,77.69,-22.9,35.27,4045.57,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-10-15,70.03,77.64,-23.04,35.31,3992.74,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-10-16,70.48,77.58,-22.55,32.88,4187.58,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-10-17,68.98,77.5,-24.2,35.08,3285.47,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-10-18,68.83,77.42,-24.36,34.95,3552.64,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-10-19,68.78,77.34,-24.41,34.11,3622.85,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-10-22,70.14,77.28,-22.92,32.25,3914.27,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-10-23,69.78,77.22,-23.31,32.0,3975.47,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-10-24,69.6,77.14,-23.52,30.95,4233.63,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-10-25,70.85,77.07,-22.14,29.46,4743.22,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-10-26,70.69,77.01,-22.32,28.42,4437.57,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-10-29,68.85,76.94,-24.34,31.64,3709.11,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-10-30,68.02,76.87,-25.25,33.46,3493.22,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-10-31,67.79,76.79,-25.5,33.56,3656.34,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-11-01,69.53,76.72,-23.59,32.31,4122.14,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-11-02,70.0,76.65,-23.07,30.71,4212.97,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-11-05,70.92,76.58,-22.07,30.5,4624.63,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-11-06,72.02,76.52,-20.86,28.8,5164.17,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-11-07,71.92,76.45,-20.96,29.13,5143.71,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-11-08,72.15,76.38,-20.71,28.62,4985.71,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-11-09,72.23,76.32,-20.63,27.44,4977.59,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-11-12,71.78,76.24,-21.1,29.35,5084.27,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-11-13,73.4,76.18,-17.49,26.47,5629.98,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-11-14,73.47,76.11,-17.1,26.56,5749.92,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-11-15,73.6,76.05,-16.67,25.56,5680.06,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-11-16,73.28,75.98,-17.04,25.07,5632.37,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-11-19,74.18,75.92,-16.02,24.46,6112.86,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-11-20,73.56,75.85,-16.72,24.12,5265.67,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-11-21,73.07,75.78,-16.71,24.19,5183.66,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-11-23,74.12,75.72,-15.52,23.25,5531.57,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-11-26,74.28,75.66,-15.33,23.79,5941.15,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-11-27,73.96,75.6,-15.7,24.0,5918.79,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-11-28,72.62,75.54,-17.22,25.9,5278.1,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-11-29,73.6,75.48,-16.11,25.18,5768.25,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-11-30,73.08,75.43,-16.71,23.84,5638.08,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-12-03,72.64,75.37,-17.2,25.77,5347.8,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-12-04,73.87,75.32,-15.8,24.08,6113.33,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-12-05,75.22,75.27,-14.26,23.02,7020.44,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-12-06,75.19,75.23,-14.3,23.71,7049.66,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-12-07,74.69,75.19,-14.87,23.49,6467.82,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-12-10,73.29,75.15,-16.47,25.62,6128.13,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-12-11,73.14,75.11,-16.63,25.3,6231.04,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-12-12,73.22,75.08,-16.54,24.87,6380.42,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-12-13,71.8,75.04,-18.16,25.91,5551.16,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-12-14,72.49,75.0,-17.38,24.63,5697.54,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-12-17,73.24,74.96,-16.36,24.26,5991.37,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-12-18,73.67,74.94,-15.86,23.29,6193.79,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-12-19,74.19,74.91,-15.27,22.58,5855.8,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-12-20,73.46,74.89,-16.1,23.67,5109.69,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-12-21,73.91,74.86,-15.59,22.5,5382.17,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-12-24,73.77,74.83,-15.76,22.62,5316.53,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-12-26,74.17,74.8,-15.29,22.29,5466.42,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-12-27,74.62,74.77,-14.78,21.59,5598.44,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-12-28,74.58,74.75,-14.82,21.4,5732.56,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2001-12-31,73.49,74.74,-16.07,23.8,5126.81,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-01-02,74.28,74.73,-15.17,22.71,5600.96,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-01-03,75.12,74.74,-14.21,21.34,6183.05,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-01-04,75.62,74.74,-13.63,20.45,6258.79,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2002-01-07,75.09,74.75,-14.24,21.94,6051.27,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2002-01-08,74.92,74.75,-14.44,21.83,6174.41,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2002-01-09,74.31,74.76,-15.14,22.13,6004.52,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2002-01-10,74.63,74.77,-14.77,22.36,6122.6,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-01-11,73.9,74.79,-15.6,22.6,5887.11,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-01-14,73.44,74.79,-16.13,23.58,5502.09,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-01-15,74.04,74.79,-15.45,22.7,5658.86,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-01-16,72.54,74.78,-17.16,23.45,5002.14,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-01-17,73.08,74.78,-16.53,22.25,5338.61,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-01-18,72.75,74.78,-16.92,22.52,4910.24,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-01-22,72.25,74.77,-17.49,23.61,4455.81,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-01-23,72.8,74.77,-16.86,21.88,4823.78,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-01-24,73.03,74.78,-16.6,21.15,5015.65,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-01-25,73.01,74.79,-16.62,21.01,4972.95,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-01-28,73.21,74.79,-16.4,21.14,5057.28,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-01-29,70.9,74.79,-19.02,24.35,4641.38,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-01-30,71.93,74.78,-17.86,23.22,4747.53,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-01-31,72.77,74.77,-16.89,21.09,4836.66,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-02-01,72.43,74.76,-17.28,21.12,4697.08,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-02-04,70.63,74.74,-19.34,24.87,4246.15,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-02-05,70.19,74.72,-19.84,25.45,4035.52,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-02-06,69.89,74.69,-20.18,26.09,3952.02,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-02-07,69.45,74.64,-19.43,25.11,3665.82,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-02-08,70.78,74.59,-17.89,23.26,3971.95,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-02-11,71.65,74.55,-16.64,21.78,4123.34,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-02-12,71.43,74.52,-16.47,21.62,4021.88,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-02-13,72.18,74.5,-14.73,20.85,4227.63,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-02-14,72.05,74.46,-14.89,21.77,4203.46,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-02-15,71.3,74.43,-15.78,22.37,3827.17,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-02-19,69.93,74.38,-17.39,24.43,3474.04,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-02-20,71.1,74.33,-16.0,22.66,3615.15,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-02-21,69.63,74.27,-17.74,23.8,3099.75,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-02-22,70.49,74.22,-15.88,22.86,3146.85,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-02-25,71.66,74.18,-14.49,21.84,3528.28,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-02-26,71.51,74.13,-14.67,21.68,3488.84,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-02-27,71.79,74.09,-14.34,21.49,3344.67,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-02-28,71.46,74.05,-14.72,21.59,3163.71,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-03-01,73.13,74.01,-12.73,19.96,3714.28,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-03-04,74.42,73.98,-11.19,20.5,4153.75,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-03-05,74.18,73.96,-11.48,20.3,4244.15,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2002-03-06,75.06,73.93,-10.42,19.94,4305.24,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2002-03-07,74.9,73.91,-10.62,20.04,4332.56,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2002-03-08,75.22,73.87,-10.24,19.27,4673.9,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2002-03-11,75.38,73.84,-10.05,19.84,4622.95,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2002-03-12,75.33,73.8,-10.1,19.59,4432.01,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2002-03-13,74.61,73.75,-10.97,19.46,4109.94,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2002-03-14,74.51,73.71,-11.09,19.2,4036.63,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2002-03-15,75.22,73.67,-10.25,18.42,4158.03,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2002-03-18,75.23,73.64,-10.23,18.93,4228.25,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2002-03-19,75.73,73.61,-9.63,18.16,4207.75,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2002-03-20,74.31,73.58,-11.33,18.46,3761.83,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2002-03-21,74.34,73.55,-11.29,18.15,4062.13,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2002-03-22,74.18,73.52,-11.48,17.77,3950.06,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2002-03-25,73.25,73.48,-12.58,18.48,3588.07,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2002-03-26,73.68,73.44,-12.08,18.13,3687.82,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-03-27,73.87,73.4,-11.85,17.7,3601.38,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2002-03-28,73.84,73.37,-11.88,17.4,3737.77,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2002-04-01,73.87,73.33,-11.85,18.73,3952.19,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2002-04-02,73.47,73.29,-12.33,19.16,3416.48,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2002-04-03,72.95,73.25,-12.95,20.2,3398.82,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2002-04-04,72.65,73.22,-13.31,19.78,3320.11,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-04-05,72.66,73.18,-13.29,19.13,3208.23,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-04-08,72.82,73.16,-13.11,19.61,3328.52,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-04-09,72.31,73.13,-13.72,19.47,2981.2,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-04-10,73.13,73.11,-12.74,18.19,3047.65,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-04-11,71.31,73.08,-14.91,20.3,2820.58,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2002-04-12,71.84,73.05,-14.27,19.42,2953.81,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-04-15,71.29,73.01,-14.92,19.82,3025.08,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-04-16,72.99,72.98,-12.9,18.11,3403.66,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-04-17,72.84,72.96,-13.08,18.43,3351.32,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2002-04-18,72.52,72.93,-13.46,19.29,3158.84,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-04-19,72.78,72.91,-13.15,18.3,3189.06,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-04-22,71.57,72.87,-14.59,19.77,2947.41,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-04-23,71.26,72.84,-14.96,20.28,2794.62,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-04-24,70.55,72.8,-15.82,20.77,2664.98,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-04-25,70.59,72.75,-15.77,20.95,2645.2,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-04-26,69.24,72.71,-17.37,22.14,2307.31,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-04-29,68.9,72.68,-17.78,24.05,2325.06,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-04-30,69.55,72.64,-17.01,21.91,2461.7,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-05-01,70.4,72.62,-15.99,20.06,2422.04,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-05-02,70.13,72.59,-16.32,20.07,2180.21,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-05-03,69.37,72.55,-17.22,20.19,2015.05,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-05-06,68.01,72.5,-18.85,22.56,1858.46,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-05-07,67.77,72.45,-19.13,21.94,1806.43,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-05-08,70.29,72.41,-16.12,20.39,2386.06,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-05-09,69.48,72.38,-17.09,21.56,2201.21,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-05-10,68.17,72.33,-18.66,22.41,1904.55,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-05-13,69.55,72.29,-17.0,20.72,2136.43,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-05-14,71.07,72.26,-15.19,19.35,2513.48,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-05-15,70.79,72.24,-15.52,19.19,2568.95,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-05-16,71.16,72.22,-15.08,18.5,2580.6,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-05-17,71.51,72.19,-14.67,17.7,2596.99,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-05-20,70.73,72.16,-15.59,19.24,2426.55,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-05-21,70.09,72.12,-16.36,20.05,2227.57,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-05-22,70.24,72.09,-16.18,19.58,2242.42,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-05-23,70.99,72.05,-15.29,18.23,2377.31,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-05-24,70.08,72.01,-16.37,18.9,2201.32,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-05-28,69.7,71.97,-16.72,20.31,2171.64,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-05-29,69.19,71.93,-16.15,20.39,1999.78,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-05-30,68.99,71.89,-16.39,20.61,2051.22,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-05-31,69.13,71.86,-15.68,19.98,1950.4,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-06-03,67.3,71.82,-17.92,23.37,1743.85,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-06-04,67.46,71.77,-17.71,23.89,1812.39,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-06-05,68.1,71.73,-16.94,22.61,1867.88,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-06-06,66.71,71.69,-18.63,24.16,1720.44,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-06-07,66.63,71.64,-18.73,23.51,1616.72,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-06-10,66.89,71.6,-18.41,23.72,1608.09,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-06-11,65.74,71.55,-19.43,24.45,1473.12,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-06-12,66.14,71.51,-18.94,24.15,1537.44,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-06-13,65.48,71.47,-19.0,25.02,1507.59,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-06-14,65.38,71.42,-18.55,25.96,1497.72,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-06-17,67.14,71.38,-16.21,24.64,1650.59,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-06-18,67.68,71.34,-14.8,24.24,1730.28,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-06-19,66.1,71.29,-16.58,26.06,1429.71,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-06-20,65.26,71.25,-17.64,27.48,1291.6,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-06-21,64.24,71.2,-18.93,27.23,1197.83,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-06-24,64.58,71.16,-18.5,26.98,1268.76,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-06-25,63.13,71.11,-20.33,27.84,1142.95,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-06-26,63.23,71.07,-20.2,28.42,1168.49,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-06-27,64.34,71.03,-18.81,26.29,1244.98,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-06-28,64.03,70.99,-19.19,25.4,1229.26,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-07-01,62.78,70.96,-20.77,27.11,1052.6,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-07-02,61.45,70.92,-22.45,28.96,938.19,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-07-03,61.8,70.89,-22.01,29.42,1032.17,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-07-05,64.26,70.88,-18.91,27.11,1231.06,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-07-08,63.46,70.87,-19.92,28.25,1096.41,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-07-09,61.86,70.87,-21.92,30.22,1003.06,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-07-10,59.61,70.85,-23.84,34.1,910.28,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-07-11,60.09,70.83,-23.22,33.85,1013.08,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-07-12,59.43,70.8,-24.07,32.94,1013.04,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-07-15,59.75,70.78,-23.66,35.03,1107.36,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-07-16,58.6,70.74,-25.13,36.65,1057.95,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-07-17,58.71,70.7,-24.98,35.45,1115.87,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-07-18,56.81,70.65,-27.42,35.12,995.76,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-07-19,54.81,70.59,-29.97,38.17,906.33,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-07-22,53.19,70.51,-32.04,41.87,839.43,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-07-23,51.73,70.42,-33.9,44.92,731.78,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-07-24,54.82,70.35,-29.96,39.86,851.31,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2002-07-25,54.35,70.28,-30.56,39.27,703.15,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
