date,spy_close,spy_200d_ma,spy_pct_from_252d_high,vix,synth_3x_qqq_nav_proxy,trend_only_position,trend_plus_vix_gate_position,trend_plus_trailing_stop_position
2009-04-06,61.57,72.74,-40.02,40.93,587.24,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-04-07,60.14,72.56,-41.42,40.39,540.81,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-04-08,60.79,72.39,-40.79,38.85,568.16,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-04-09,63.2,72.24,-38.44,36.53,620.95,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-04-13,63.22,72.08,-38.42,37.81,618.1,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-04-14,62.13,71.93,-39.48,37.67,595.53,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-04-15,62.79,71.78,-38.84,36.17,590.55,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-04-16,63.71,71.64,-37.94,35.79,636.46,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-04-17,64.14,71.49,-37.52,33.94,640.46,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-04-20,61.45,71.35,-40.14,39.18,578.72,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-04-21,62.65,71.2,-38.97,37.14,602.93,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-04-22,62.27,71.07,-39.35,38.1,608.44,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-04-23,62.88,70.92,-38.75,37.15,626.23,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-04-24,63.83,70.79,-37.83,36.82,659.12,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-04-27,63.22,70.65,-38.41,38.32,661.44,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-04-28,63.02,70.52,-38.61,37.95,646.71,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-04-29,64.37,70.4,-37.3,36.08,673.34,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-04-30,64.39,70.29,-37.28,36.5,693.55,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-05-01,64.73,70.16,-36.94,35.3,698.99,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-05-04,66.94,70.05,-34.8,34.53,740.45,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-05-05,66.71,69.93,-35.02,33.36,738.52,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-05-06,67.86,69.81,-33.89,32.45,739.12,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-05-07,66.92,69.69,-34.81,33.44,687.19,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-05-08,68.48,69.57,-33.29,32.05,688.37,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-05-11,67.2,69.45,-34.54,32.87,695.58,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-05-12,67.0,69.33,-34.73,31.8,670.04,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-05-13,65.32,69.21,-36.38,33.65,616.11,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-05-14,65.88,69.09,-35.83,31.37,636.79,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-05-15,65.34,68.95,-36.35,33.12,635.62,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-05-18,67.19,68.83,-34.55,30.24,685.31,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-05-19,67.11,68.71,-34.09,28.8,694.9,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-05-20,66.66,68.59,-34.02,29.03,687.6,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-05-21,65.71,68.46,-34.96,31.35,649.66,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-05-22,65.57,68.32,-35.1,32.63,643.27,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-05-26,67.25,68.2,-33.44,30.62,715.16,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-05-27,66.04,68.06,-34.63,32.36,700.34,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-05-28,66.97,67.93,-33.72,31.67,724.63,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-05-29,68.15,67.8,-32.54,28.92,751.35,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2009-06-01,69.8,67.69,-30.91,30.04,815.67,SYNTH_3X_QQQ,BIL_EXTENDED,SYNTH_3X_QQQ
2009-06-02,69.86,67.57,-30.85,29.63,819.0,SYNTH_3X_QQQ,BIL_EXTENDED,SYNTH_3X_QQQ
2009-06-03,68.98,67.44,-31.73,31.02,811.56,SYNTH_3X_QQQ,BIL_EXTENDED,SYNTH_3X_QQQ
2009-06-04,69.62,67.33,-31.09,30.18,839.0,SYNTH_3X_QQQ,BIL_EXTENDED,SYNTH_3X_QQQ
2009-06-05,69.64,67.22,-28.97,29.62,841.71,SYNTH_3X_QQQ,BIL_EXTENDED,SYNTH_3X_QQQ
2009-06-08,69.35,67.11,-29.27,29.77,834.12,SYNTH_3X_QQQ,BIL_EXTENDED,SYNTH_3X_QQQ
2009-06-09,69.71,66.99,-28.7,28.27,853.2,SYNTH_3X_QQQ,BIL_EXTENDED,SYNTH_3X_QQQ
2009-06-10,69.53,66.87,-28.88,28.46,844.16,SYNTH_3X_QQQ,BIL_EXTENDED,SYNTH_3X_QQQ
2009-06-11,69.84,66.76,-28.57,28.11,844.13,SYNTH_3X_QQQ,BIL_EXTENDED,SYNTH_3X_QQQ
2009-06-12,70.03,66.66,-28.37,28.15,832.41,SYNTH_3X_QQQ,BIL_EXTENDED,SYNTH_3X_QQQ
2009-06-15,68.42,66.53,-30.01,30.81,781.27,SYNTH_3X_QQQ,BIL_EXTENDED,SYNTH_3X_QQQ
2009-06-16,67.5,66.4,-30.62,32.68,758.39,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2009-06-17,67.43,66.27,-30.1,31.54,780.13,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2009-06-18,67.92,66.15,-29.59,30.03,775.53,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2009-06-19,68.17,66.03,-28.29,27.99,800.47,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2009-06-22,66.13,65.92,-30.44,31.17,728.72,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2009-06-23,66.18,65.8,-30.38,30.58,723.71,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2009-06-24,66.75,65.67,-29.78,29.05,760.28,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2009-06-25,68.2,65.57,-27.65,26.36,805.11,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2009-06-26,68.03,65.46,-27.84,25.93,810.41,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2009-06-29,68.66,65.35,-27.17,25.35,815.72,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2009-06-30,68.11,65.24,-27.76,26.35,810.99,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
